,fired,year,tm,id,age,round,win_pct,w_plyf,exp,tenure,tenure_over_500,tenure_w_plyf,tenure_coy_share,exp_coy_share,srs,ou,gm,owner,coy_share,coy_rank,poc,delta_1yr_win_pct,delta_2yr_win_pct,delta_3yr_win_pct,delta_1yr_plyf,delta_2yr_plyf,delta_3yr_plyf,pred,prob,name,team,win_pct_proj,color1,color2,wins,losses,l_plyf,ou_line
914,0,1996,BUF,LevyMa0,71,1.0,0.625,0.0,16,11,46,11.0,0.525,0.525,2.9,1.5,-1,1,0.0,0,0,0.0,0.187,-0.125,-1,1,-3,0,0.07,Marv Levy,BUF,0.625,00338D,C60C30,10,6,1,8.5
915,0,1996,BAL,MarcTe0,65,0.0,0.25,0.0,10,5,0,0.0,0.672,0.748,-2.9,-3.5,-1,-1,0.0,0,0,0.25,0.25,0.25,0,0,0,0,0.32,Ted Marchibroda,RAV,0.25,241773,9E7C0C,4,12,0,7.5
916,0,1996,KAN,SchoMa0,53,0.0,0.563,0.0,13,8,35,3.0,0.352,0.578,1.8,0.0,1,1,0.0,0,0,-0.25,0.0,-0.125,-2,-1,-3,0,0.08,Marty Schottenheimer,KAN,0.563,E31837,FFB612,9,7,0,9.0
917,0,1996,WAS,TurnNo0,44,0.0,0.563,0.0,3,3,-12,0.0,0.0,0.0,1.8,2.5,1,1,0.0,0,0,0.188,0.375,0.313,0,0,0,0,0.26,Norv Turner,WAS,0.563,773141,FFB612,9,7,0,6.5
918,0,1996,PIT,CowhBi0,39,2.0,0.625,1.0,5,5,26,4.0,0.626,0.626,5.2,0.0,1,1,0.0,0,0,-0.063,-0.125,0.062,-2,-1,1,0,0.02,Bill Cowher,PIT,0.625,FFB612,C60C30,10,6,1,10.0
919,0,1996,DAL,SwitBa0,59,2.0,0.625,1.0,3,3,20,5.0,0.031,0.031,2.4,-0.5,0,0,0.0,0,0,-0.125,-0.125,-0.125,-3,-1,-3,0,0.05,Barry Switzer,DAL,0.625,002244,B0B7BC,10,6,1,10.5
920,1,1996,STL,BrooRi0,55,0.0,0.375,0.0,2,2,-6,0.0,0.0,0.0,-6.3,-1.0,0,0,0.0,0,0,-0.063,0.125,0.062,0,0,0,0,0.22,Rich Brooks,RAM,0.375,002244,B3995D,6,10,0,7.0
921,1,1996,DET,FontWa0,56,0.0,0.313,0.0,9,9,-1,1.0,0.317,0.317,-2.9,-3.5,1,1,0.0,0,0,-0.312,-0.25,-0.312,-1,-1,-1,0,0.35,Wayne Fontes,DET,0.313,005A8B,B0B7BC,5,11,0,8.5
922,0,1996,JAX,CougTo0,50,3.0,0.563,2.0,2,2,-6,2.0,0.0,0.0,-1.5,3.5,1,1,0.0,0,0,0.313,0.563,0.563,3,3,3,0,0.07,Tom Coughlin,JAX,0.563,006778,9F792C,9,7,1,5.5
923,0,1996,GNB,HolmMi0,48,5.0,0.813,3.0,5,5,22,7.0,0.154,0.154,15.3,3.0,1,1,0.0,0,0,0.125,0.25,0.25,2,3,3,0,0.0,Mike Holmgren,GNB,0.813,203731,FFB612,13,3,0,10.0
924,0,1996,DEN,ShanMi0,44,2.0,0.813,0.0,4,2,10,0.0,0.237,0.237,7.6,4.5,1,1,0.237,2,0,0.313,0.375,0.25,2,2,1,0,0.0,Mike Shanahan,DEN,0.813,002244,FB4F14,13,3,1,8.5
925,1,1996,NYJ,KotiRi0,54,0.0,0.063,0.0,6,2,-24,0.0,0.0,0.061,-10.1,-5.0,0,0,0.0,0,0,-0.125,-0.312,-0.437,0,0,0,1,0.67,Rich Kotite,NYJ,0.063,203731,000000,1,15,0,6.0
926,1,1996,SDG,RossBo0,61,0.0,0.5,0.0,5,5,14,3.0,0.253,0.253,-1.8,0.0,1,1,0.0,0,0,-0.063,-0.188,0.0,-1,-4,0,0,0.24,Bobby Ross,SDG,0.5,002244,0073CF,8,8,0,8.0
927,0,1996,ARI,TobiVi0,53,0.0,0.0,0.0,1,1,-2,0.0,0.0,0.0,-7.5,1.5,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0.21,Vince Tobin,CRD,0.438,97233F,FFB612,7,9,0,5.5
928,1,1996,ATL,JoneJu0,43,0.0,0.188,0.0,3,3,-10,0.0,0.0,0.0,-9.1,-5.0,0,0,0.0,0,0,-0.375,-0.25,-0.187,-1,0,0,0,0.39,June Jones,ATL,0.188,A71930,A5ACAF,3,13,0,8.0
929,1,1996,OAK,WhitMi0,60,0.0,0.438,0.0,2,2,-2,0.0,0.0,0.0,2.4,-2.5,0,0,0.0,0,0,-0.062,-0.125,-0.187,0,0,-2,0,0.41,Mike White,RAI,0.438,A5ACAF,000000,7,9,0,9.5
930,0,1996,NWE,ParcBi0,55,4.0,0.688,2.0,12,4,0,2.0,0.351,1.095,5.1,2.5,-1,-1,0.043,3,0,0.313,0.063,0.375,4,3,4,0,0.06,Bill Parcells,NWE,0.688,002244,C60C30,11,5,1,8.5
931,0,1996,SEA,EricDe0,49,0.0,0.438,0.0,2,2,-2,0.0,0.0,0.0,-1.7,0.0,0,0,0.0,0,0,-0.062,0.063,0.063,0,0,0,0,0.08,Dennis Erickson,SEA,0.438,002244,69BE28,7,9,0,7.0
932,0,1996,CAR,CapeDo0,46,3.0,0.75,1.0,2,2,6,1.0,0.959,0.959,7.1,6.5,0,0,0.72,1,0,0.312,0.75,0.75,3,3,3,0,0.04,Dom Capers,CAR,0.75,0085CA,BFC0BF,12,4,1,5.5
933,0,1996,IND,InfaLi0,56,1.0,0.0,0.0,5,1,2,0.0,0.0,0.329,-1.6,0.5,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0.08,Lindy Infante,CLT,0.563,002C5F,A5ACAF,9,7,1,8.5
934,1,1996,SFO,SeifGe0,56,2.0,0.75,1.0,8,8,68,10.0,0.629,0.629,8.0,0.0,-1,1,0.0,0,0,0.062,-0.063,0.125,0,-3,-1,0,0.06,George Seifert,SFO,0.75,AA0000,B3995D,12,4,1,12.0
935,0,1996,PHI,RhodRa0,46,1.0,0.625,0.0,2,2,8,1.0,0.273,0.273,0.6,1.0,0,0,0.0,0,1,0.0,0.187,0.125,-1,1,1,0,0.04,Ray Rhodes,PHI,0.625,004953,A5ACAF,10,6,1,9.0
936,0,1996,MIA,JohnJi0,53,0.0,0.0,0.0,6,1,0,0.0,0.0,0.417,0.3,-1.0,1,1,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0.28,Jimmy Johnson,MIA,0.5,008E97,F58220,8,8,0,9.0
937,0,1996,MIN,GreeDe0,47,1.0,0.563,0.0,5,5,14,0.0,0.101,0.101,-0.1,1.0,1,1,0.0,0,1,0.063,-0.062,0.0,1,0,0,0,0.11,Dennis Green,MIN,0.563,4F2683,FFC62F,9,7,1,8.0
938,0,1996,TAM,DungTo0,41,0.0,0.0,0.0,1,1,-4,0.0,0.0,0.0,-3.0,-0.5,1,1,0.0,0,1,0.0,0.0,0.0,0,0,0,0,0.12,Tony Dungy,TAM,0.375,D50A0A,34302B,6,10,0,6.5
939,0,1996,CHI,WannDa0,44,0.0,0.438,0.0,4,4,0,1.0,0.249,0.249,-0.2,-1.5,-1,1,0.0,0,0,-0.125,-0.125,0.0,0,-2,0,0,0.28,Dave Wannstedt,CHI,0.438,0B162A,C83803,7,9,0,8.5
940,1,1996,HOU,FishJe0,38,0.0,0.5,0.0,3,3,-6,0.0,0.0,0.0,1.0,0.0,0,0,0.0,0,0,0.5,0.5,0.5,0,0,0,0,0.19,Jeff Fisher,HTX,0.5,03202F,A71930,8,8,0,8.0
941,1,1996,NYG,ReevDa0,52,0.0,0.375,0.0,16,4,-2,1.0,0.85,1.351,-4.1,-0.5,1,1,0.0,0,0,0.062,-0.188,-0.313,0,0,-2,0,0.37,Dan Reeves,NYG,0.375,0B2265,A71930,6,10,0,6.5
942,1,1995,TAM,WychSa0,50,0.0,0.438,0.0,12,4,-18,0.0,0.0,0.244,-5.0,0.0,-1,-1,0.0,0,0,0.063,0.125,0.125,0,0,0,0,0.46,Sam Wyche,TAM,0.438,D50A0A,34302B,7,9,0,7.0
943,1,1995,ARI,RyanBu0,64,0.0,0.25,0.0,7,2,-8,0.0,0.0,0.0,-7.5,-4.0,0,0,0.0,0,0,-0.25,-0.188,0.0,0,0,0,0,0.32,Buddy Ryan,CRD,0.25,97233F,FFB612,4,12,0,8.0
944,0,1995,PHI,RhodRa0,45,2.0,0.0,1.0,1,1,4,1.0,0.273,0.273,-1.7,1.5,0,0,0.273,1,1,0.0,0.0,0.0,0,0,0,0,0.0,Ray Rhodes,PHI,0.625,004953,A5ACAF,10,6,1,8.5
945,0,1995,DEN,ShanMi0,43,0.0,0.0,0.0,3,1,0,0.0,0.0,0.0,3.1,-1.0,1,1,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0.08,Mike Shanahan,DEN,0.5,002244,FB4F14,8,8,0,9.0
946,0,1995,CAR,CapeDo0,45,0.0,0.0,0.0,1,1,-2,0.0,0.239,0.239,-3.8,4.0,0,0,0.239,2,0,0.0,0.0,0.0,0,0,0,0,0.17,Dom Capers,CAR,0.438,0085CA,BFC0BF,7,9,0,3.0
947,0,1995,NWE,ParcBi0,54,0.0,0.375,0.0,11,3,-6,0.0,0.308,1.052,-5.4,-4.0,-1,-1,0.0,0,0,-0.25,0.062,0.25,-1,0,0,0,0.31,Bill Parcells,NWE,0.375,002244,C60C30,6,10,0,10.0
948,0,1995,GNB,HolmMi0,47,3.0,0.688,2.0,4,4,12,4.0,0.154,0.154,6.0,3.0,1,1,0.034,7,0,0.125,0.125,0.125,1,1,3,0,0.0,Mike Holmgren,GNB,0.688,203731,FFB612,11,5,1,8.0
949,0,1995,PIT,CowhBi0,38,4.0,0.688,2.0,4,4,22,3.0,0.626,0.626,4.6,0.5,1,1,0.08,4,0,-0.062,0.125,0.0,1,3,2,0,0.01,Bill Cowher,PIT,0.688,FFB612,C60C30,11,5,1,10.5
950,0,1995,NYJ,KotiRi0,53,0.0,0.4,0.0,5,1,-10,0.0,0.0,0.061,-11.2,-4.0,0,0,0.0,0,0,-0.012,-0.012,0.165,0,0,0,1,0.64,Rich Kotite,NYJ,0.188,203731,000000,3,13,0,7.0
951,0,1995,KAN,SchoMa0,52,2.0,0.813,0.0,12,7,33,3.0,0.352,0.578,7.6,5.0,1,1,0.239,3,0,0.25,0.125,0.188,1,-1,1,0,0.0,Marty Schottenheimer,KAN,0.813,E31837,FFB612,13,3,1,8.0
952,0,1995,DET,FontWa0,55,1.0,0.625,0.0,8,8,5,1.0,0.317,0.317,6.9,1.5,1,1,0.0,0,0,0.062,0.0,0.312,0,0,1,0,0.05,Wayne Fontes,DET,0.625,005A8B,B0B7BC,10,6,1,8.5
953,0,1995,JAX,CougTo0,49,0.0,0.235,0.0,1,1,-8,0.0,0.0,0.0,-8.1,1.0,1,1,0.0,0,0,-0.294,-0.294,0.059,0,-2,0,0,0.15,Tom Coughlin,JAX,0.25,006778,9F792C,4,12,0,3.0
954,0,1995,MIN,GreeDe0,46,0.0,0.5,0.0,4,4,12,0.0,0.101,0.101,3.7,0.0,1,1,0.0,0,1,-0.125,-0.063,-0.188,-1,-1,-1,0,0.2,Dennis Green,MIN,0.5,4F2683,FFC62F,8,8,0,8.0
955,0,1995,CHI,WannDa0,43,0.0,0.563,0.0,3,3,2,1.0,0.249,0.249,2.3,0.0,-1,1,0.0,0,0,0.0,0.125,0.25,-2,0,0,0,0.11,Dave Wannstedt,CHI,0.563,0B162A,C83803,9,7,0,9.0
956,0,1995,HOU,FishJe0,37,0.0,0.438,0.0,2,2,-6,0.0,0.0,0.0,0.8,0.0,0,0,0.0,0,0,0.438,0.438,0.438,0,0,0,0,0.21,Jeff Fisher,HTX,0.438,03202F,A71930,7,9,0,7.0
957,1,1995,CLE,BeliBi0,43,0.0,0.313,0.0,5,5,-8,1.0,0.059,0.059,-3.8,-5.0,-1,1,0.0,0,0,-0.375,-0.125,-0.125,-2,0,0,0,0.24,Bill Belichick,CLE,0.313,FB4F14,22150C,5,11,0,10.0
958,0,1995,DAL,SwitBa0,58,5.0,0.75,3.0,2,2,16,4.0,0.031,0.031,9.7,0.5,0,0,0.0,0,0,0.0,0.0,-0.063,2,0,0,0,0.03,Barry Switzer,DAL,0.75,002244,B0B7BC,12,4,0,11.5
959,0,1995,NOR,MoraJi0,60,0.0,0.438,0.0,10,10,23,0.0,0.935,0.935,-2.2,0.0,-1,1,0.0,0,0,0.0,-0.062,-0.312,0,0,-1,0,0.36,Jim Mora,NOR,0.438,9F8958,000000,7,9,0,7.0
960,0,1995,SDG,RossBo0,60,1.0,0.563,0.0,4,4,14,3.0,0.253,0.253,1.5,0.0,1,1,0.0,0,0,-0.125,0.063,-0.125,-3,1,-1,0,0.09,Bobby Ross,SDG,0.563,002244,0073CF,9,7,1,9.0
961,0,1995,BUF,LevyMa0,70,2.0,0.625,1.0,15,10,42,11.0,0.525,0.525,-0.9,1.5,-1,1,0.068,5,0,0.187,-0.125,-0.063,2,-2,-2,0,0.08,Marv Levy,BUF,0.625,00338D,C60C30,10,6,1,8.5
962,0,1995,NYG,ReevDa0,51,0.0,0.313,0.0,15,3,2,1.0,0.85,1.351,-1.5,-3.0,1,1,0.0,0,0,-0.25,-0.375,-0.062,0,-2,0,0,0.37,Dan Reeves,NYG,0.313,0B2265,A71930,5,11,0,8.0
963,0,1995,OAK,WhitMi0,59,0.0,0.0,0.0,1,1,0,0.0,0.0,0.0,2.1,-1.5,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0.3,Mike White,RAI,0.5,A5ACAF,000000,8,8,0,9.5
964,0,1995,MIA,ShulDo0,65,1.0,0.563,0.0,26,26,124,17.0,1.492,1.492,2.7,-1.5,-1,-1,0.0,0,0,-0.062,0.0,-0.125,-1,1,-2,0,0.21,Don Shula,MIA,0.563,008E97,F58220,9,7,1,10.5
965,0,1995,ATL,JoneJu0,42,1.0,0.563,0.0,2,2,0,0.0,0.0,0.0,0.1,1.5,0,0,0.0,0,0,0.125,0.188,0.188,1,1,1,0,0.08,June Jones,ATL,0.563,A71930,A5ACAF,9,7,1,7.5
966,0,1995,CIN,ShulDa0,36,0.0,0.438,0.0,4,4,-28,0.0,0.0,0.0,-1.7,1.5,0,0,0.0,0,0,0.25,0.25,0.125,0,0,0,0,0.47,David Shula,CIN,0.438,FB4F14,000000,7,9,0,5.5
967,0,1995,SEA,EricDe0,48,0.0,0.0,0.0,1,1,0,0.0,0.0,0.0,-0.6,0.5,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0.06,Dennis Erickson,SEA,0.5,002244,69BE28,8,8,0,7.5
968,1,1995,IND,MarcTe0,64,3.0,0.563,2.0,9,4,-4,2.0,0.076,0.748,-1.3,1.0,-1,1,0.0,0,0,0.063,0.313,0.0,3,3,3,0,0.1,Ted Marchibroda,CLT,0.563,002C5F,A5ACAF,9,7,1,8.0
969,0,1995,WAS,TurnNo0,43,0.0,0.375,0.0,2,2,-14,0.0,0.0,0.0,-1.9,-0.5,1,1,0.0,0,0,0.187,0.125,-0.188,0,0,-2,0,0.28,Norv Turner,WAS,0.375,773141,FFB612,6,10,0,6.5
970,0,1995,STL,BrooRi0,54,0.0,0.0,0.0,1,1,-2,0.0,0.0,0.0,-6.4,1.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0.06,Rich Brooks,RAM,0.438,002244,B3995D,7,9,0,6.0
971,0,1995,SFO,SeifGe0,55,2.0,0.688,0.0,7,7,60,9.0,0.629,0.629,11.8,-1.5,-1,1,0.068,6,0,-0.125,0.063,-0.187,-3,-1,-1,0,0.06,George Seifert,SFO,0.688,AA0000,B3995D,11,5,1,12.5
972,0,1994,SDG,RossBo0,59,4.0,0.688,2.0,3,3,12,3.0,0.253,0.253,3.6,3.5,1,1,0.0,0,0,0.188,0.0,0.438,4,2,4,0,0.02,Bobby Ross,SDG,0.688,002244,0073CF,11,5,1,7.5
973,0,1994,SFO,SeifGe0,54,5.0,0.813,3.0,6,6,54,9.0,0.561,0.561,11.6,1.0,-1,1,0.143,4,0,0.188,-0.062,0.188,2,2,5,0,0.05,George Seifert,SFO,0.813,AA0000,B3995D,13,3,0,12.0
974,0,1994,CLE,BeliBi0,42,2.0,0.688,1.0,4,4,-2,1.0,0.059,0.059,7.3,3.0,-1,1,0.041,5,0,0.25,0.25,0.313,2,2,2,0,0.03,Bill Belichick,CLE,0.688,FB4F14,22150C,11,5,1,8.0
975,0,1994,MIN,GreeDe0,45,1.0,0.625,0.0,3,3,12,0.0,0.101,0.101,3.2,1.0,1,1,0.0,0,1,0.062,-0.063,0.125,0,0,1,0,0.07,Dennis Green,MIN,0.625,4F2683,FFC62F,10,6,1,9.0
976,0,1994,CHI,WannDa0,42,2.0,0.563,1.0,2,2,0,1.0,0.249,0.249,-1.9,2.0,-1,1,0.224,3,0,0.125,0.25,-0.125,2,2,1,0,0.03,Dave Wannstedt,CHI,0.563,0B162A,C83803,9,7,1,7.0
977,0,1994,MIA,ShulDo0,64,2.0,0.625,1.0,25,25,122,17.0,1.492,1.492,4.2,1.0,-1,-1,0.0,0,0,0.062,-0.063,0.125,2,-1,2,0,0.21,Don Shula,MIA,0.625,008E97,F58220,10,6,1,9.0
978,1,1994,RAM,KnoxCh0,62,0.0,0.25,0.0,22,7,21,3.0,0.551,1.559,-5.3,-1.5,-1,-1,0.0,0,0,-0.063,-0.125,0.062,0,0,0,0,0.4,Chuck Knox,RAM,0.25,002244,B3995D,4,12,0,5.5
979,1,1994,RAI,ShelAr0,48,0.0,0.563,0.0,6,6,16,2.0,0.2,0.2,-1.6,0.0,0,0,0.0,0,1,-0.062,0.125,0.0,-2,0,-1,0,0.16,Art Shell,RAI,0.563,A5ACAF,000000,9,7,0,9.0
980,1,1994,NYJ,CarrPe0,43,0.0,0.4,0.0,1,1,-4,0.0,0.0,0.0,-2.2,-2.5,1,1,0.0,0,0,-0.012,-0.012,0.165,0,0,0,0,0.28,Pete Carroll,NYJ,0.375,203731,000000,6,10,0,8.5
981,0,1994,BUF,LevyMa0,69,0.0,0.438,0.0,14,9,38,10.0,0.457,0.457,-0.2,-2.5,-1,1,0.0,0,0,-0.312,-0.25,-0.375,-4,-4,-4,0,0.19,Marv Levy,BUF,0.438,00338D,C60C30,7,9,0,9.5
982,0,1994,PIT,CowhBi0,37,3.0,0.75,1.0,3,3,16,1.0,0.546,0.546,4.7,3.0,1,1,0.255,2,0,0.187,0.062,0.312,2,1,3,0,0.0,Bill Cowher,PIT,0.75,FFB612,C60C30,12,4,1,9.0
983,0,1994,WAS,TurnNo0,42,0.0,0.0,0.0,1,1,-10,0.0,0.0,0.0,-6.1,-3.5,1,1,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0.33,Norv Turner,WAS,0.188,773141,FFB612,3,13,0,6.5
984,0,1994,IND,MarcTe0,63,0.0,0.5,0.0,8,3,-6,0.0,0.076,0.748,-1.5,2.5,-1,1,0.0,0,0,0.25,-0.063,0.437,0,0,0,0,0.15,Ted Marchibroda,CLT,0.5,002C5F,A5ACAF,8,8,0,5.5
985,1,1994,DEN,PhilWa0,47,0.0,0.438,0.0,3,2,0,0.0,0.0,0.0,-3.3,-3.0,1,1,0.0,0,0,-0.125,-0.062,-0.312,-1,0,-3,0,0.26,Wade Phillips,DEN,0.438,002244,FB4F14,7,9,0,10.0
986,0,1994,CIN,ShulDa0,35,0.0,0.188,0.0,3,3,-26,0.0,0.0,0.0,-6.9,-2.0,0,0,0.0,0,0,0.0,-0.125,0.0,0,0,0,1,0.57,David Shula,CIN,0.188,FB4F14,000000,3,13,0,5.0
987,1,1994,PHI,KotiRi0,52,0.0,0.438,0.0,4,4,8,1.0,0.061,0.061,0.6,-1.5,0,0,0.0,0,0,-0.062,-0.25,-0.187,0,-2,0,0,0.22,Rich Kotite,PHI,0.438,004953,A5ACAF,7,9,0,8.5
988,0,1994,TAM,WychSa0,49,0.0,0.375,0.0,11,3,-16,0.0,0.0,0.244,-6.2,-0.5,0,-1,0.0,0,0,0.062,0.062,0.187,0,0,0,0,0.48,Sam Wyche,TAM,0.375,D50A0A,34302B,6,10,0,6.5
989,0,1994,ATL,JoneJu0,41,0.0,0.0,0.0,1,1,-2,0.0,0.0,0.0,-4.3,-0.5,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0.07,June Jones,ATL,0.438,A71930,A5ACAF,7,9,0,7.5
990,0,1994,DET,FontWa0,54,1.0,0.563,0.0,7,7,1,1.0,0.317,0.317,2.4,1.0,1,1,0.0,0,0,-0.062,0.25,-0.187,0,1,-2,0,0.13,Wayne Fontes,DET,0.563,005A8B,B0B7BC,9,7,1,8.0
991,0,1994,GNB,HolmMi0,46,2.0,0.563,1.0,3,3,6,2.0,0.12,0.12,6.0,0.0,1,1,0.0,0,0,0.0,0.0,0.313,0,2,2,0,0.02,Mike Holmgren,GNB,0.563,203731,FFB612,9,7,1,9.0
992,0,1994,NOR,MoraJi0,59,0.0,0.438,0.0,9,9,25,0.0,0.935,0.935,-3.6,-0.5,-1,1,0.0,0,0,-0.062,-0.312,-0.25,0,-1,-1,0,0.34,Jim Mora,NOR,0.438,9F8958,000000,7,9,0,7.5
993,1,1994,SEA,FlorTo0,57,0.0,0.375,0.0,12,3,-20,0.0,0.0,0.31,-3.4,-1.0,1,1,0.0,0,1,0.0,0.25,-0.063,0,0,0,1,0.62,Tom Flores,SEA,0.375,002244,69BE28,6,10,0,7.0
994,0,1994,NYG,ReevDa0,50,0.0,0.563,0.0,14,2,8,1.0,0.85,1.351,-1.7,2.0,1,1,0.01,7,0,-0.125,0.188,0.063,-2,0,0,0,0.04,Dan Reeves,NYG,0.563,0B2265,A71930,9,7,0,7.0
995,0,1994,ARI,RyanBu0,63,0.0,0.0,0.0,6,1,0,0.0,0.0,0.0,-2.3,-1.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0.22,Buddy Ryan,CRD,0.5,97233F,FFB612,8,8,0,9.0
996,0,1994,KAN,SchoMa0,51,1.0,0.563,0.0,11,6,23,3.0,0.113,0.339,0.9,-0.5,1,1,0.0,0,0,-0.125,-0.062,-0.062,-2,0,-1,0,0.07,Marty Schottenheimer,KAN,0.563,E31837,FFB612,9,7,1,9.5
997,0,1994,DAL,SwitBa0,57,3.0,0.412,1.0,1,1,8,1.0,0.031,0.031,10.1,1.0,0,0,0.031,6,0,-0.294,-0.294,-0.294,-1,-2,-1,0,0.06,Barry Switzer,DAL,0.75,002244,B0B7BC,12,4,1,11.0
998,0,1994,NWE,ParcBi0,53,1.0,0.625,0.0,10,2,-2,0.0,0.308,1.052,3.2,1.5,1,-1,0.296,1,0,0.312,0.5,0.25,1,1,1,0,0.04,Bill Parcells,NWE,0.625,002244,C60C30,10,6,1,8.5
999,1,1993,DAL,JohnJi0,50,5.0,0.75,3.0,5,5,8,7.0,0.417,0.417,9.6,0.5,1,1,0.025,3,0,-0.063,0.062,0.312,0,3,5,0,0.02,Jimmy Johnson,DAL,0.75,002244,B0B7BC,12,4,0,11.5
1000,1,1993,NYJ,CoslBr0,47,0.0,0.5,0.0,4,4,-12,0.0,0.0,0.0,0.8,0.0,0,0,0.0,0,0,0.25,0.0,0.125,0,-1,0,0,0.39,Bruce Coslet,NYJ,0.5,203731,000000,8,8,0,8.0
1001,0,1993,CLE,BeliBi0,41,0.0,0.438,0.0,3,3,-8,0.0,0.018,0.018,-1.2,-1.0,-1,1,0.0,0,0,0.0,0.063,0.25,0,0,0,0,0.24,Bill Belichick,CLE,0.438,FB4F14,22150C,7,9,0,8.0
1002,1,1993,WAS,PetiRi0,55,0.0,0.0,0.0,1,1,-8,0.0,0.0,0.0,-6.5,-5.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0,1,0.51,Richie Petitbon,WAS,0.25,773141,FFB612,4,12,0,9.0
1003,0,1993,NYG,ReevDa0,49,2.0,0.0,1.0,13,1,6,1.0,0.84,1.341,4.6,4.0,1,1,0.84,1,0,0.0,0.0,0.0,0,0,0,0,0.01,Dan Reeves,NYG,0.688,0B2265,A71930,11,5,1,7.0
1004,0,1993,CIN,ShulDa0,34,0.0,0.188,0.0,2,2,-16,0.0,0.0,0.0,-8.4,-1.5,0,0,0.0,0,0,-0.125,0.0,-0.375,0,0,-2,0,0.49,David Shula,CIN,0.188,FB4F14,000000,3,13,0,4.5
1005,1,1993,ATL,GlanJe0,52,0.0,0.375,0.0,9,4,-10,1.0,0.049,0.049,-4.4,-2.0,1,1,0.0,0,0,0.0,-0.25,0.062,0,-2,0,1,0.57,Jerry Glanville,ATL,0.375,A71930,A5ACAF,6,10,0,8.0
1006,0,1993,BUF,LevyMa0,68,4.0,0.75,2.0,13,8,40,10.0,0.457,0.457,4.8,2.5,-1,1,0.0,0,0,0.062,-0.063,-0.063,0,0,0,0,0.06,Marv Levy,BUF,0.75,00338D,C60C30,12,4,1,9.5
1007,0,1993,PIT,CowhBi0,36,1.0,0.563,0.0,2,2,8,0.0,0.291,0.291,1.5,0.5,1,1,0.0,0,0,-0.125,0.125,0.0,-1,1,1,0,0.02,Bill Cowher,PIT,0.563,FFB612,C60C30,9,7,1,8.5
1008,0,1993,NWE,ParcBi0,52,0.0,0.235,0.0,9,1,-6,0.0,0.012,0.756,-3.8,0.0,1,1,0.012,6,0,0.0,-0.236,-0.353,0,0,-1,0,0.08,Bill Parcells,NWE,0.313,002244,C60C30,5,11,0,5.0
1009,0,1993,RAI,ShelAr0,47,2.0,0.625,1.0,5,5,14,2.0,0.2,0.2,-0.7,2.0,0,0,0.0,0,1,0.187,0.062,-0.125,2,1,-1,0,0.03,Art Shell,RAI,0.625,A5ACAF,000000,10,6,1,8.0
1010,0,1993,DET,FontWa0,53,1.0,0.625,0.0,6,6,-1,1.0,0.317,0.317,-0.3,1.5,1,1,0.0,0,0,0.312,-0.125,0.25,1,-2,1,0,0.14,Wayne Fontes,DET,0.625,005A8B,B0B7BC,10,6,1,8.5
1011,0,1993,KAN,SchoMa0,50,3.0,0.688,2.0,10,5,21,3.0,0.113,0.339,2.9,1.0,1,1,0.0,0,0,0.063,0.063,0.0,2,1,2,0,0.01,Marty Schottenheimer,KAN,0.688,E31837,FFB612,11,5,1,10.0
1012,1,1993,PHO,BugeJo0,53,0.0,0.438,0.0,4,4,-24,0.0,0.0,0.0,3.9,0.5,0,0,0.0,0,0,0.188,0.188,0.125,0,0,0,0,0.35,Joe Bugel,CRD,0.438,97233F,FFB612,7,9,0,6.5
1013,0,1993,TAM,WychSa0,48,0.0,0.313,0.0,10,2,-12,0.0,0.0,0.244,-7.6,-1.0,0,1,0.0,0,0,0.0,0.125,-0.062,0,0,0,0,0.35,Sam Wyche,TAM,0.313,D50A0A,34302B,5,11,0,6.0
1014,0,1993,PHI,KotiRi0,51,0.0,0.5,0.0,3,3,10,1.0,0.061,0.061,0.4,-0.5,0,0,0.0,0,0,-0.188,-0.125,-0.125,-2,0,-1,0,0.19,Rich Kotite,PHI,0.5,004953,A5ACAF,8,8,0,8.5
1015,0,1993,GNB,HolmMi0,45,2.0,0.563,1.0,2,2,4,1.0,0.12,0.12,3.2,0.0,1,1,0.0,0,0,0.0,0.313,0.188,2,2,2,0,0.0,Mike Holmgren,GNB,0.563,203731,FFB612,9,7,1,9.0
1016,0,1993,MIN,GreeDe0,44,1.0,0.563,0.0,2,2,8,0.0,0.101,0.101,-0.1,0.5,1,1,0.0,0,1,-0.125,0.063,0.188,0,1,1,0,0.08,Dennis Green,MIN,0.563,4F2683,FFC62F,9,7,1,8.5
1017,0,1993,IND,MarcTe0,62,0.0,0.25,0.0,7,2,-6,0.0,0.076,0.748,-11.3,-3.5,1,1,0.0,0,0,-0.313,0.187,-0.188,0,0,0,1,0.51,Ted Marchibroda,CLT,0.25,002C5F,A5ACAF,4,12,0,7.5
